dataset_id,split,engine_id,cycle,rul_pred,anomaly_score_raw,anomaly_score_smoothed,anomaly_state,decision_label,reason_codes,theta_rul_used,alpha_high_used,alpha_low_used,model_risk,policy_risk,trend_risk,volatility_risk,hybrid_risk,hybrid_state,hybrid_alarm_active,critical_proxy,missed_alarm_proxy,early_alarm_proxy,dominant_driver,expected_failure_stage,policy_version,run_id
DS06,test,7,1,54.293682,1.246861269055266e-05,1.246861269055266e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.0,0.0,0.037500000000000006,normal,False,False,False,False,policy,Stable Monitoring,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,2,56.043407,0.9966596202134552,0.2491742565128817,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.0,0.0,0.037500000000000006,normal,False,False,False,False,policy,Stable Monitoring,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,3,57.27725,1.6909460609504382e-08,0.1868806966120264,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.0,0.9603411848683783,0.13353411848683786,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,4,51.149338,8.94011849379428e-05,0.1401828727552543,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.7860859999999992,0.9278542999817428,0.28750262999817416,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,5,55.475197,0.9951935252571924,0.3539355358807388,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2892803108154504,0.2603522797339054,0.4,0.15,0.0,1.0,0.38750000000000007,normal,False,False,False,False,uncertainty,Anomaly Persistence Gate,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,6,53.51919,1.2798634374533435e-09,0.26545165223052,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.07051115898264891,0.15,0.12908199999999917,0.9763881205935042,0.1926852336015423,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,7,59.0822,1.8247892086264983e-10,0.1990887392185097,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.0,0.9535988661814068,0.1328598866181407,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,8,57.286037,1.922367820483828e-10,0.1493165544619414,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.0,0.9027021717127245,0.12777021717127246,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,9,56.98277,8.211066880636775e-05,0.1120079435136577,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.0,0.872349590277868,0.12473495902778682,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,10,55.50261,4.331511007094058e-06,0.084007040512995,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.0,0.8543855750734106,0.12293855750734109,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,11,51.091213,0.0032830191793986,0.0638260351795959,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.2911335454545449,0.8861820864879941,0.18434491773970843,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,12,53.89979,1.726959980574705e-07,0.0478695695586964,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.032824333333332824,0.8834255826520856,0.13240742493187516,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,13,51.9547,0.0313753952564502,0.0437460259831348,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.17992169230769187,0.8911705222074788,0.1626013906822863,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,14,54.960087,2.2296060536941557e-05,0.0328150935024854,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.0,0.8845309256689143,0.12595309256689147,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,15,57.81258,0.9996889553696504,0.2745335589692766,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.19609048670330465,0.15,0.0,0.9023988225531578,0.2159806012718029,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
DS06,test,7,16,47.446148,0.0227158160214125,0.2115791232323106,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2892803108154504,0.2603522797339054,0.0,0.15,0.4565022666666664,0.9275791761949999,0.2215583709528333,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154146Z-814aa2e321
