engine_id,cycle,rul_pred,anomaly_score,decision_label_v1,reason_codes,reason_text,theta_rul_used,alpha_anomaly_used,asset_id,t,decision_label_v2,changed
3,120,48.87407202659777,0.6260975632206522,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,3,120,Normal Operation,True
6,62,118.82118314111042,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,6,62,Normal Operation,True
8,55,117.51262367294449,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,8,55,Normal Operation,True
15,30,123.31733440893248,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,15,30,Normal Operation,True
15,32,123.43028635539498,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,15,32,Normal Operation,True
15,38,121.91647101883171,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,15,38,Normal Operation,True
15,41,123.11961695611978,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,15,41,Normal Operation,True
16,51,124.9665332179218,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,16,51,Normal Operation,True
17,29,125.0,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,17,29,Normal Operation,True
17,32,124.18794650438164,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,17,32,Normal Operation,True
17,40,120.3031310118207,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,17,40,Normal Operation,True
17,151,47.52966244434739,0.7927970987951638,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,17,151,Normal Operation,True
17,152,51.21658253109093,0.8238942626218249,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,17,152,Normal Operation,True
17,157,51.0438405747089,0.8084634107499996,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,17,157,Normal Operation,True
17,158,47.570399426654575,0.8257454027350997,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,17,158,Normal Operation,True
17,160,49.337397465803555,0.8236719223907815,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,17,160,Normal Operation,True
17,163,42.67966825877848,0.8626128042997337,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,17,163,Normal Operation,True
17,165,47.15294927016262,0.8464456525386062,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,17,165,Normal Operation,True
20,156,48.949903295709184,0.8352532276742128,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,156,Normal Operation,True
20,162,40.71025198049485,0.8678105183451874,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,162,Normal Operation,True
20,168,31.977190928230403,0.8924495534040146,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,168,Normal Operation,True
20,169,41.99083404711561,0.8739492768496172,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,169,Normal Operation,True
20,170,45.34792310786547,0.8321240045716556,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,170,Normal Operation,True
20,171,47.701593791063054,0.8235179697954979,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,171,Normal Operation,True
20,172,42.08933816090355,0.892580326262949,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,172,Normal Operation,True
20,173,42.652237478539995,0.8963726664086419,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,173,Normal Operation,True
20,174,40.34600431449031,0.8462770212481487,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,174,Normal Operation,True
20,175,38.71527662529206,0.875290578475112,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,175,Normal Operation,True
20,176,38.19207529610131,0.8596589975221847,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,176,Normal Operation,True
20,177,42.50770314240351,0.8696822636210936,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,177,Normal Operation,True
20,178,39.15457694246928,0.8690326784142259,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,178,Enhanced Monitoring,True
20,179,23.962640708521416,0.9243129578706576,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,179,Immediate Maintenance,True
20,180,19.35753711913495,0.941607712228293,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,180,Immediate Maintenance,True
20,181,32.13223054696675,0.9205886042535044,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,181,Enhanced Monitoring,True
20,182,16.479872926706058,0.9398052280797424,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,182,Immediate Maintenance,True
20,183,10.879447765637783,0.9629391952569414,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,183,Immediate Maintenance,True
20,184,25.361686483591775,0.9335420724515312,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,20,184,Immediate Maintenance,True
22,33,122.89915270561758,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,22,33,Normal Operation,True
24,148,51.78115114043834,0.9291089864031432,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,148,Normal Operation,True
24,149,45.4185895878616,0.9233754275690728,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,149,Normal Operation,True
24,150,62.34397037268385,0.8769916314725663,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,51.84252301287006,0.9669177501174056,24,150,Enhanced Monitoring,True
24,151,52.512511489356896,0.9267020117198586,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,51.84252301287006,0.9669177501174056,24,151,Enhanced Monitoring,True
24,152,51.4321144330907,0.9198681448144204,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,152,Enhanced Monitoring,True
24,153,62.95991797449751,0.8952159395942364,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,51.84252301287006,0.9669177501174056,24,153,Enhanced Monitoring,True
24,154,48.34014737162855,0.9145675083644847,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,154,Enhanced Monitoring,True
24,155,51.83460339946943,0.926077975756467,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,155,Enhanced Monitoring,True
24,156,55.79360800197324,0.9228138819179555,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,51.84252301287006,0.9669177501174056,24,156,Enhanced Monitoring,True
24,157,52.77435582320369,0.9222381530602826,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,51.84252301287006,0.9669177501174056,24,157,Enhanced Monitoring,True
24,158,44.988077799073984,0.9444957453721098,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,158,Enhanced Monitoring,True
24,159,51.255210049690184,0.957515599717218,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,159,Enhanced Monitoring,True
24,160,46.723441881752805,0.9492165566945164,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,160,Enhanced Monitoring,True
24,161,39.62107953346408,0.9635883796325456,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,161,Enhanced Monitoring,True
24,162,39.98259725147451,0.9634260241921906,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,162,Enhanced Monitoring,True
24,163,39.10569953622205,0.966695894501048,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,163,Enhanced Monitoring,True
24,164,43.57053464943508,0.9597848173844252,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,164,Enhanced Monitoring,True
24,165,48.15296081476892,0.967131152128896,Immediate Maintenance,RUL_LOW|ANOM_HIGH,RUL is below θ_RUL and anomaly is above α_anomaly; immediate maintenance is recommended.,51.84252301287006,0.9669177501174056,24,165,Enhanced Monitoring,True
24,166,40.09518997971619,0.9651605021367108,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,24,166,Enhanced Monitoring,True
24,167,41.838445588614725,0.9751563760353866,Immediate Maintenance,RUL_LOW|ANOM_HIGH,RUL is below θ_RUL and anomaly is above α_anomaly; immediate maintenance is recommended.,51.84252301287006,0.9669177501174056,24,167,Enhanced Monitoring,True
24,168,43.265498149428566,0.973368712913274,Immediate Maintenance,RUL_LOW|ANOM_HIGH,RUL is below θ_RUL and anomaly is above α_anomaly; immediate maintenance is recommended.,51.84252301287006,0.9669177501174056,24,168,Enhanced Monitoring,True
24,169,30.731105491610144,0.9888115236001562,Immediate Maintenance,RUL_LOW|ANOM_HIGH,RUL is below θ_RUL and anomaly is above α_anomaly; immediate maintenance is recommended.,51.84252301287006,0.9669177501174056,24,169,Enhanced Monitoring,True
24,170,39.2742230908112,0.9866582629339484,Immediate Maintenance,RUL_LOW|ANOM_HIGH,RUL is below θ_RUL and anomaly is above α_anomaly; immediate maintenance is recommended.,51.84252301287006,0.9669177501174056,24,170,Enhanced Monitoring,True
24,171,33.51006858106145,0.9850404152796556,Immediate Maintenance,RUL_LOW|ANOM_HIGH,RUL is below θ_RUL and anomaly is above α_anomaly; immediate maintenance is recommended.,51.84252301287006,0.9669177501174056,24,171,Enhanced Monitoring,True
24,172,32.701139231038525,0.9902232123501468,Immediate Maintenance,RUL_LOW|ANOM_HIGH,RUL is below θ_RUL and anomaly is above α_anomaly; immediate maintenance is recommended.,51.84252301287006,0.9669177501174056,24,172,Enhanced Monitoring,True
24,175,35.766439292791304,0.9934753271362096,Immediate Maintenance,RUL_LOW|ANOM_HIGH,RUL is below θ_RUL and anomaly is above α_anomaly; immediate maintenance is recommended.,51.84252301287006,0.9669177501174056,24,175,Enhanced Monitoring,True
24,176,34.49377375595358,0.9892388017985508,Immediate Maintenance,RUL_LOW|ANOM_HIGH,RUL is below θ_RUL and anomaly is above α_anomaly; immediate maintenance is recommended.,51.84252301287006,0.9669177501174056,24,176,Enhanced Monitoring,True
26,37,120.88916502954828,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,26,37,Normal Operation,True
26,41,123.9322427162792,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,26,41,Normal Operation,True
26,64,116.88959646599255,1.0,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,51.84252301287006,0.9669177501174056,26,64,Normal Operation,True
31,154,42.71754074770971,0.8526920130492938,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,154,Normal Operation,True
31,160,50.76223091537053,0.7790696720025871,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,160,Normal Operation,True
31,161,45.749002486067695,0.859458630648011,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,161,Normal Operation,True
31,162,48.25043531581649,0.8621445587532715,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,162,Normal Operation,True
31,163,47.74391438985267,0.8676713491133251,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,163,Normal Operation,True
31,165,51.73016007269727,0.8495829479914379,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,165,Normal Operation,True
31,167,44.59323588202499,0.8409159733797439,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,167,Normal Operation,True
31,168,47.12490591854448,0.8492283694819642,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,168,Normal Operation,True
31,169,46.275928539381546,0.8785697716671884,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,169,Normal Operation,True
31,170,47.75599901382519,0.8386762093745324,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,170,Normal Operation,True
31,171,44.37033813976652,0.8541671879014235,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,171,Normal Operation,True
31,172,41.56678570381903,0.8573376538764592,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,172,Normal Operation,True
31,173,39.65626350845815,0.8564627492482427,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,173,Normal Operation,True
31,174,40.411642308191354,0.8855153321667056,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,174,Normal Operation,True
31,175,39.22224177704356,0.9056489785849114,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,175,Normal Operation,True
31,176,27.99623774689453,0.9292559326297676,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,176,Immediate Maintenance,True
31,177,43.06129072891476,0.8802008050087323,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,177,Enhanced Monitoring,True
31,178,28.57600257880707,0.929992032126276,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,178,Immediate Maintenance,True
31,179,22.20200504638592,0.9390765214867066,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,179,Immediate Maintenance,True
31,180,23.63499905033528,0.9446370578582542,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,180,Immediate Maintenance,True
31,181,26.295697991383616,0.9185309643823764,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,181,Immediate Maintenance,True
31,182,24.098893873162687,0.9357700593438624,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,182,Immediate Maintenance,True
31,183,25.66953896918112,0.9304815785862028,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,183,Immediate Maintenance,True
31,184,26.784698608250416,0.944969414513582,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,184,Immediate Maintenance,True
31,185,22.64099979211975,0.932460365521542,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,185,Immediate Maintenance,True
31,186,18.793764644093997,0.9428224303064756,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,186,Immediate Maintenance,True
31,187,15.767636917532748,0.9642161930471904,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,187,Immediate Maintenance,True
31,188,22.264538460203628,0.9443513796535662,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,188,Immediate Maintenance,True
31,189,28.18102444535768,0.9276484979026716,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,189,Immediate Maintenance,True
31,190,17.368904650877734,0.9567586989873096,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,190,Immediate Maintenance,True
31,191,24.247519489319295,0.9552265225911064,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,191,Immediate Maintenance,True
31,194,14.475354234962786,0.9605953955168164,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,194,Immediate Maintenance,True
31,195,16.33295481039775,0.9630926522367326,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,195,Immediate Maintenance,True
31,196,15.896888473676542,0.9656309441294382,Planned Maintenance,RUL_LOW|ANOM_LOW,RUL is below θ_RUL while anomaly is not high; plan maintenance/inspection soon.,51.84252301287006,0.9669177501174056,31,196,Immediate Maintenance,True
