model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
LightGBMLarge_BAG_L1_FULL,-8.030429517327083e-06,,root_mean_squared_error,0.02537393569946289,,27.870863914489746,0.02537393569946289,,27.870863914489746,1,True,43
CatBoost_r9_BAG_L1_FULL,-0.0002292795651694875,,root_mean_squared_error,0.012233972549438477,,33.40195894241333,0.012233972549438477,,33.40195894241333,1,True,48
CatBoost_r177_BAG_L1_FULL,-0.0022981624544278433,,root_mean_squared_error,0.0044591426849365234,,28.873348712921143,0.0044591426849365234,,28.873348712921143,1,True,44
LightGBM_r188_BAG_L1_FULL,-0.002542407878585326,,root_mean_squared_error,0.05112814903259277,,24.443334817886353,0.05112814903259277,,24.443334817886353,1,True,57
CatBoost_BAG_L1_FULL,-0.006559240048058867,,root_mean_squared_error,0.005301952362060547,,31.18953776359558,0.005301952362060547,,31.18953776359558,1,True,38
XGBoost_r33_BAG_L1_FULL,-0.016303583620653924,,root_mean_squared_error,0.010776996612548828,,3.3792431354522705,0.010776996612548828,,3.3792431354522705,1,True,51
XGBoost_r194_BAG_L1_FULL,-0.03764489568864137,,root_mean_squared_error,0.005486965179443359,,0.7431738376617432,0.005486965179443359,,0.7431738376617432,1,True,65
CatBoost_r13_BAG_L1_FULL,-0.08091691881434075,,root_mean_squared_error,0.01711273193359375,,41.01290416717529,0.01711273193359375,,41.01290416717529,1,True,55
CatBoost_r69_BAG_L1_FULL,-0.08514431440820557,,root_mean_squared_error,0.0017619132995605469,,3.332559823989868,0.0017619132995605469,,3.332559823989868,1,True,67
XGBoost_r89_BAG_L1_FULL,-0.13302959299686887,,root_mean_squared_error,0.005085945129394531,,0.6760079860687256,0.005085945129394531,,0.6760079860687256,1,True,59
XGBoost_BAG_L1_FULL,-0.14248455075276492,,root_mean_squared_error,0.0036911964416503906,,0.9172029495239258,0.0036911964416503906,,0.9172029495239258,1,True,41
CatBoost_r50_BAG_L1_FULL,-0.24493278853469905,,root_mean_squared_error,0.003281116485595703,,2.305907964706421,0.003281116485595703,,2.305907964706421,1,True,63
CatBoost_r137_BAG_L1_FULL,-0.3422429517378635,,root_mean_squared_error,0.0032050609588623047,,4.0563271045684814,0.0032050609588623047,,4.0563271045684814,1,True,53
LightGBM_r131_BAG_L1_FULL,-0.7956993858960493,,root_mean_squared_error,0.00974893569946289,,4.479426145553589,0.00974893569946289,,4.479426145553589,1,True,46
LightGBMXT_BAG_L1_FULL,-1.1064627008094572,,root_mean_squared_error,0.011055231094360352,,6.021503925323486,0.011055231094360352,,6.021503925323486,1,True,35
LightGBM_BAG_L1_FULL,-1.2022248462680465,,root_mean_squared_error,0.002811908721923828,,1.4700191020965576,0.002811908721923828,,1.4700191020965576,1,True,36
LightGBM_r130_BAG_L1_FULL,-3.2239467211811776,,root_mean_squared_error,0.003951072692871094,,0.8503909111022949,0.003951072692871094,,0.8503909111022949,1,True,61
NeuralNetTorch_BAG_L1_FULL,-4.191711210172765,,root_mean_squared_error,0.0032019615173339844,,927.1736030578613,0.0032019615173339844,,927.1736030578613,1,True,42
RandomForestMSE_BAG_L1_FULL,-4.396855333130502,,root_mean_squared_error,0.02081298828125,,0.8749661445617676,0.02081298828125,,0.8749661445617676,1,True,37
RandomForest_r195_BAG_L1_FULL,-4.5653589803936505,,root_mean_squared_error,0.02330493927001953,,0.3535008430480957,0.02330493927001953,,0.3535008430480957,1,True,56
ExtraTreesMSE_BAG_L1_FULL,-4.651819727677899,,root_mean_squared_error,0.021658897399902344,,0.32876110076904297,0.021658897399902344,,0.32876110076904297,1,True,39
LightGBM_r96_BAG_L1_FULL,-4.680722629347042,,root_mean_squared_error,0.018603086471557617,,4.233663082122803,0.018603086471557617,,4.233663082122803,1,True,49
ExtraTrees_r42_BAG_L1_FULL,-4.819501932411195,,root_mean_squared_error,0.02190089225769043,,0.17052698135375977,0.02190089225769043,,0.17052698135375977,1,True,52
NeuralNetTorch_r79_BAG_L1_FULL,-6.197910747726482,,root_mean_squared_error,0.003992795944213867,,3.6060967445373535,0.003992795944213867,,3.6060967445373535,1,True,45
NeuralNetTorch_r86_BAG_L1_FULL,-6.358255188902333,,root_mean_squared_error,0.003078937530517578,,0.46451497077941895,0.003078937530517578,,0.46451497077941895,1,True,62
NeuralNetFastAI_r145_BAG_L1_FULL,-6.853758523505102,,root_mean_squared_error,0.005205869674682617,,0.3667168617248535,0.005205869674682617,,0.3667168617248535,1,True,58
NeuralNetTorch_r22_BAG_L1_FULL,-7.060420479179247,,root_mean_squared_error,0.003496885299682617,,2.815821886062622,0.003496885299682617,,2.815821886062622,1,True,50
WeightedEnsemble_L2_FULL,-7.324379855894365,,root_mean_squared_error,0.026565074920654297,,4.034748077392578,0.0006420612335205078,,0.00804591178894043,2,True,68
NeuralNetTorch_r30_BAG_L1_FULL,-7.5159259379124945,,root_mean_squared_error,0.00436091423034668,,3.462308168411255,0.00436091423034668,,3.462308168411255,1,True,60
