engine_id,cycle,rul_pred,anomaly_score,decision_label,reason_codes,reason_text,theta_rul_used,alpha_anomaly_used
1,1,62.785225,3.1029948222016657e-07,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,2,62.5751,4.779583230862805e-06,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,3,54.495186,1.0428082483637802e-05,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,4,58.50697,0.0175805877546546,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,5,56.400265,2.186509191481889e-05,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,6,56.321537,6.475542324579919e-11,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,7,66.5448,5.3290705182007506e-15,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,8,56.421223,6.085267498789904e-07,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,9,58.165577,3.740785448069772e-08,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,10,57.170002,4.562626865212138e-08,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,11,55.38576,4.449218771185315e-11,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,12,57.10951,3.643586565793555e-08,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,13,59.15027,4.6407322429331543e-14,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,14,59.392914,2.6272555052164748e-05,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,15,60.199814,5.620095539526915e-05,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,16,61.386482,1.1523773278954152e-05,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,17,57.921272,2.2953519899227004e-05,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,18,54.368374,1.1243228570378959e-11,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,19,56.096424,0.0010154280444431,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,20,52.477394,1.4039877149762958e-08,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,21,62.38877,6.222227377339351e-06,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,22,56.197807,3.4003995856846103e-06,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,23,53.860615,0.0058015027473661,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,24,58.658764,8.347468865022023e-07,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
1,25,53.857414,2.865881736369147e-06,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.21556519,0.9999999969661512
