engine_id,cycle,Fc,hs,n_samples_in_cycle,W_0_max,W_0_mean,W_0_min,W_0_std,W_1_max,W_1_mean,W_1_min,W_1_std,W_2_max,W_2_mean,W_2_min,W_2_std,W_3_max,W_3_mean,W_3_min,W_3_std,Xs_0_max,Xs_0_mean,Xs_0_min,Xs_0_std,Xs_10_max,Xs_10_mean,Xs_10_min,Xs_10_std,Xs_11_max,Xs_11_mean,Xs_11_min,Xs_11_std,Xs_12_max,Xs_12_mean,Xs_12_min,Xs_12_std,Xs_13_max,Xs_13_mean,Xs_13_min,Xs_13_std,Xs_1_max,Xs_1_mean,Xs_1_min,Xs_1_std,Xs_2_max,Xs_2_mean,Xs_2_min,Xs_2_std,Xs_3_max,Xs_3_mean,Xs_3_min,Xs_3_std,Xs_4_max,Xs_4_mean,Xs_4_min,Xs_4_std,Xs_5_max,Xs_5_mean,Xs_5_min,Xs_5_std,Xs_6_max,Xs_6_mean,Xs_6_min,Xs_6_std,Xs_7_max,Xs_7_mean,Xs_7_min,Xs_7_std,Xs_8_max,Xs_8_mean,Xs_8_min,Xs_8_std,Xs_9_max,Xs_9_mean,Xs_9_min,Xs_9_std,RUL
2,1,3,1,1177,1.143175599155834,1.0341865731854563,-1.0145521545992382,1.2772083782398187,0.5791904393217284,0.4686100071421923,0.33398123353869136,0.6094277135350675,0.3114164205454134,0.38472082053252143,-0.7269041589001923,1.3122602600590763,-1.2767975529443663,-1.2422467554617294,-1.3136445483501764,1.303437828787444,-0.1421085126499599,-1.4849308345309689,-0.34367957720566483,1.1797320205996629,0.08772269855851304,-1.0584633358597946,-0.9136650330183569,1.1903437415040394,0.12099876708634263,-0.3035931756851709,-0.702345270483173,1.0959552053274741,0.10885439870050069,-1.3678571565271531,-0.07281612005234482,1.0496992407855967,-0.13928495827922593,-1.415340018141624,-0.12832643300870342,1.1551905236567732,0.02610862598765809,-1.4194697195164288,-0.0862193802190579,1.0556244580975709,-0.3912866946255786,-1.4178769031425813,-0.38204594425155586,1.007253572686023,-0.4600585009640777,-1.6320146820436348,-0.2853049590326135,1.2170681632211415,-0.4242731850158959,-1.1782400005421034,-0.9482872045395284,1.171969985300936,-1.064714545657897,-1.09111085085494,-1.188197505876007,1.1745892926027504,-0.424273185015524,-1.178240000542101,-0.9482872045395303,1.1719699853009353,-0.3824373764140899,-1.245263913245625,-0.6708303716887675,1.1982375042983509,-0.022915255190480148,-1.3268293161531894,-0.3226271182117408,1.2780933051273868,-0.016329702148816072,-1.321935657312138,-0.32892178278421336,1.2805747432776278,74
2,2,3,1,1050,-0.44500229118258944,-0.12844158803668454,-0.20330220392120704,-0.5691325242788178,0.7161530972162876,0.705726005886354,0.5679542450792101,0.5324537663860427,1.109413554161507,1.714524854744739,1.7815155075822067,0.3758023981666496,0.14783909752769034,0.5882019159232111,0.7056148199538107,-1.015080917210204,1.0520303192695817,1.723685900081209,1.059018965744447,-1.168810485086643,1.201057634800412,0.4258468396201842,0.39523469709405357,-0.7866504544239211,1.4211008151523903,2.5110017740340047,1.6961725036246076,0.08153710357808455,1.3672729084230628,2.7981527689639734,1.297954836267306,-0.29238847226679315,1.096583388643457,1.8685958672636032,0.8152530676439481,-0.3632522552806452,1.2953165658400219,2.769266705207071,1.2926559273265281,-0.30413672331922076,0.7452112691040498,2.563151860784802,0.9736566506729133,0.017098898878424213,0.42013063626784247,1.4673998048088226,0.41053015838812207,-0.44559834200923215,0.6814918018206642,0.6496682535363786,0.7281744200982913,-0.9835325056852903,0.5520616807499052,0.3171092790928602,0.5532736577494893,-0.8315795616628748,0.6814918018209,0.6496682535363769,0.7281744200982928,-0.9835325056852889,0.8523299879810943,0.8888702042573883,0.7227516476150483,-1.0431549028051519,1.2306099365217706,1.5051903581521802,0.7183689706426755,-0.6999648459026248,1.236835272515966,1.49528714150311,0.7171752242380417,-0.709839116831169,73
2,3,3,1,1109,2.2077987730969793,1.6434934145891218,1.7936207515939464,1.87526168960746,0.43509544855390586,0.1698054084793044,0.34233769487332155,-0.8603212096136138,2.1069117029613187,1.3760027917444642,-0.8383896521452032,2.938070922968605,0.29990978854259953,-2.286957756270988,-3.0089311825867893,3.219267445484119,1.458291217616567,-2.382903647453006,-3.3744069093324005,4.818632593020426,0.7337329344569576,-1.5010188230573789,-2.1081949785452734,2.0855841732087295,1.204891313210341,0.12993502081685931,-1.8421954630378266,2.9480427311967414,1.1855628085342402,-1.8583215406733766,-2.8841776299923563,4.107834668645548,0.639388503622049,-1.4788311530666134,-2.4190362999673494,3.7523049285019288,1.1082024087960947,-1.8729573537461432,-2.89549319020147,4.130613520473647,0.38300437418106975,-1.2837960697319961,-2.4396107228073243,3.445000953140144,0.09570867381586519,-1.7616038785900408,-2.726072056601261,3.9409114998024894,0.5342108953434191,-1.767674324390014,-2.4128645872880052,2.7426465361124293,-0.6639081409664898,-1.7609109694130431,-2.29744319640588,2.1201254631041246,0.5342108953429653,-1.767674324390013,-2.412864587288001,2.7426465361124244,0.7889636563409123,-1.7872755805802591,-2.6212154839118997,3.251430910655047,0.7698403141856797,-1.6309093642419397,-2.6229461020658342,3.964441880476019,0.7762728080677365,-1.632300664756563,-2.62774836659427,3.9648353455502683,72
2,4,3,1,1073,0.3486886144151089,0.8266036681698794,-1.2641675240386323,0.1418405943505733,0.9729575745943257,1.3740997805432014,0.48272150179763956,0.09287221125555874,0.5907143782432762,1.114400089890838,-0.36457675949201496,0.09237504893175817,2.116561249135748,-0.42297656743965767,-0.17787660149237172,-0.01975799678089134,0.34056980550294236,0.05153308669870388,-0.07306727987293894,-0.04710283369098228,0.6053224840856009,-0.7227160709099103,-0.47246611689095114,0.08219802115047568,0.7261665105228519,1.2353662124444733,-0.6104082716605895,0.055483991173058904,0.6226291057325323,0.5912146544405011,-0.5549319114202819,0.13195489700918975,0.45800431457752094,-0.18972164015435983,-0.5330335024119094,0.26483378709076844,0.5454631338026493,0.5297095695140875,-0.5551622781567827,0.13399978196240953,0.13444350509893097,0.4118483358230101,-0.8623333240406154,0.1602916154731799,-0.047242802080714304,-0.4918119844082622,-0.37581537279378563,0.22018372952846066,0.14219010306176305,-0.5419698334889363,-0.30806255071666944,0.09281783190486186,2.284506006596721,-0.6401558154745297,-0.29537359877682096,0.04218431847700042,0.14219010306138866,-0.5419698334889378,-0.3080625507166718,0.09281783190487392,0.21824287520506472,-0.458351195330469,-0.34500055410636155,0.13679380916849265,0.5964579728564159,-0.27634562936935453,-0.27024301523412225,0.24746318451873286,0.6034575477128911,-0.27705611639810107,-0.2737170437102077,0.24701892058108219,71
2,5,3,1,1145,0.08094066264376899,0.45489492279735516,0.42073621967727837,-0.25338293212550944,0.7518201607746795,0.6209913706142115,0.11003518501682087,0.13895926605479422,0.5907143782432762,1.2165813453051486,0.8338897222758945,-0.044596020293072774,0.6111332706953478,-0.3104416869345472,-0.09120059531603064,-0.311026101437664,0.025005205143235055,0.24803147972734713,0.29160573599888656,-0.5389795877327926,0.5801456754707651,-0.37795433484529606,0.08566424999125172,-0.3797259239967255,0.5341539340160331,1.436147440750508,1.0653307093469566,-0.09840966404345983,0.7281046622340995,0.9948059892247589,0.3734302076070539,-0.24164910698199804,0.5648640731210826,0.2712572299368647,-0.07729394389863524,-0.32375267308946026,0.6583460266433315,0.9357084201788634,0.33435499870456437,-0.2554363024083367,0.26568015940170087,0.8897053702861637,0.2220374295168042,-0.134675445750389,0.05198990869593526,0.0727471693231955,-0.22891315991932626,-0.2682884016496612,0.20528008117842286,-0.2958722006221039,0.016645043729547802,-0.42643835995195717,0.5266988087448542,-0.4431319135496769,-0.14934657896387324,-0.36342455129049783,0.20528008117846772,-0.2958722006221008,0.01664504372955255,-0.4264383599519517,0.3091644596536289,-0.19157844173947328,0.17381793815117008,-0.47021897611948527,0.6869736524251395,0.1282488609517346,-0.08217551275991264,-0.3995232731191282,0.6930867434259426,0.12470085816080255,-0.0803522968903215,-0.40171340772820086,70
2,6,3,1,854,-1.2487768659252938,-1.5180655814842559,-0.7025329427999955,-0.4353396018519073,-1.3739457359722878,-1.0788777229346747,0.5011049261509122,-1.159825176932322,-2.282079459045851,-1.4318503407476892,0.8896327713237923,-0.955714910072574,0.840203655706951,1.5667131444097908,1.3046325529948055,-0.22055118375784336,-1.4270670697166317,1.2322450190924161,1.083622085126932,-0.25447108588166156,-1.1768082852242567,1.5471964510324832,1.1492080578507917,0.1316195694296772,-1.91328823744812,-0.9934119062096154,1.203924543511095,-0.6027951322985791,-1.440912928401447,0.7914653091261823,0.8307257629893373,-0.3651941950991717,-1.5597611080866376,1.1242265890655252,0.8994724645818037,-0.29056073496306345,-1.5422058906122085,0.7372426225654483,0.8220109979281176,-0.4049006701462945,-1.8507523978345188,-0.37072555099896615,0.6059056745955372,-0.5244304088485947,-1.6514471977488578,0.5049808444946331,0.8010532502813079,-0.4603046325630407,-1.1256969575758158,1.5796901365137528,1.15656939475532,0.15298199634267487,0.7959651829651618,1.634718254158592,1.2799500086573614,0.14270320204609635,-1.1256969575758469,1.5796901365137523,1.1565693947552784,0.15298199634266796,-1.3284657195574114,1.527073654026689,1.118860170617205,0.09364188523694988,-1.3797581304983828,1.3853176500198918,1.1572876184391798,-0.09182200064757076,-1.367690013624897,1.3938888702687846,1.1567567744532758,-0.08444111210995545,69
2,7,3,1,1192,1.1455638365849143,0.6075587298934368,0.1711208502378842,0.643323285817257,0.8773689263951702,0.4304544671853545,0.5595977837445799,0.003908570823385542,0.3114164205454134,1.145835122431744,-0.16947790237675173,-0.2870747059989902,-0.3031857804360951,-0.6475464388157368,-1.2179650652828438,0.8463273317616544,-0.11380687566791542,-0.24364685284011053,-0.29267764839493104,0.8719491175417838,0.09748417286020539,-0.5160987526723672,-0.9104657212991559,0.7573670082330792,-0.15468047778995475,1.1927795209625263,0.13962189387934806,-0.4255038752475602,0.14707276056634566,0.48138021677415993,0.13088082481487504,0.19419913264173996,-0.0491371163856328,-0.04544621054947422,-0.27992105413973395,0.580275622018315,0.06579826080022996,0.41365418833931883,0.08236339792519969,0.23519073005607422,-0.34526729618042956,0.44571283390527716,0.40907643501412455,-0.07575012572454692,-0.4837799587519044,-0.29280451120425544,-0.3697929240948981,0.5162129247766969,0.016658262025239564,-0.5137622312333764,-0.8988921046972934,0.853859506462655,-0.6636994383803854,-0.6274023783100655,-1.1376439308488226,0.694015050189979,0.01665826202519105,-0.5137622312333773,-0.8988921046972903,0.853859506462651,-0.03198408619723147,-0.43913600206147296,-0.6572879484733951,0.9179902334443008,0.12163705498398933,-0.15446552174224784,-0.3535713776256193,0.8032242252192211,0.13100090967498876,-0.1568685910139947,-0.3551637574976018,0.8108781037748632,68
2,8,3,1,1493,1.6770793444124603,1.3987250833360207,0.35833237731742984,1.3659111591296105,0.9586902092517452,1.1556827541241936,1.1495441893966805,-0.5323248904301372,-0.44668051003393944,0.3431450035840657,-0.3367058398188801,-0.7024765653793241,1.6444956730900382,-1.39591099728251,-1.8500622928042898,1.9418562128464778,0.4516914325274903,-1.6878431304435617,-1.1879678411763133,1.5927258460152425,-0.05279699258330308,-1.4240692839915265,-1.4557801413045741,1.1693543774746376,-1.1006297539549958,-0.2106224388600871,0.05609129988685901,-0.9591916943142812,-0.17092217202140797,-1.6449104049455276,-0.1740559140336985,0.013480621994961228,-0.44887516256292465,-1.8224759344699075,-0.7321192715666324,0.24102964696410578,-0.2639291400495617,-1.7339404198981319,-0.25963875914678675,0.06303820496231587,-0.9949797473488123,-1.7086155920012644,0.18929352261780502,-0.5606857775708989,-1.1364702354568652,-2.1676294576445856,-0.8187097534798976,0.49594424435580764,1.5989223949802727,-1.4029518317768042,-1.5230275647458955,1.5175381677432664,1.4655189048858641,-1.283060684314447,-1.6211414134395645,1.4942148912049389,1.5989223949806781,-1.402951831776805,-1.5230275647458962,1.5175381677432644,0.9307682603387549,-1.4767884880593005,-1.4121423790440524,1.5046063231241182,-0.05534537885590798,-1.6596789872012168,-0.9689096973975644,0.8250537266360645,-0.033194850358916776,-1.6524258259592561,-0.9771848666795669,0.8449413045809749,67
2,9,3,1,1100,-0.4500441257550924,-0.6826453472364643,2.2928514904727346,-0.15992388219470027,-0.79328421350024,-1.276116055979875,-1.3957485501771871,0.26180909206778247,0.3114164205454134,-0.556776266798483,-0.7269041589001923,0.4837163202743491,-1.6015344626561303,0.2956669301022581,0.17358381414431806,-0.16534733603874918,-0.39482861811448133,0.05797555578510491,-1.1738773380469185,-0.31190791102276594,0.12796822997473434,0.5915800308108511,-0.09655192123179412,-0.14153449084906553,-0.13178010076287042,-0.586256419615187,-0.6447364812588825,0.4333098398921631,0.19382676220505943,0.07453848572045217,-1.251896093900996,0.09889428194360517,0.02801290355919699,0.24699680231851387,-1.1862096308512204,-0.21724285205729454,0.1225912093386001,0.0377371480648247,-1.2576122540611607,0.0678351598502115,-0.2197264480521393,-0.4939390252782281,-1.117798426592139,0.2102479905767465,-0.3470417643175947,0.024400394278767508,-1.078930829429514,-0.13423767836840717,-0.08442758000152673,0.40137909635756436,-0.34648495518920186,-0.26069278227715503,-0.9920150411004502,0.4237154684723057,0.2081959500352739,-0.1271914816375903,-0.08442758000139088,0.4013790963575642,-0.34648495518919514,-0.26069278227716586,-0.07563180147812604,0.35457519556468514,-0.6505871149240833,-0.36176260782398145,0.16801986924989826,0.3815485323943586,-1.1123961449021902,-0.291514427316237,0.1760828153674069,0.3856854231215226,-1.1081039091406002,-0.29378221286583345,66
2,10,3,1,1324,0.6116600913282881,0.5622962840813254,-1.1393598393189353,0.014998388130309745,0.7903406974015761,0.11087797806062276,0.46099549291051845,-0.4476620277919738,0.9498162055738865,1.0666774025445156,-0.6990326343762435,-0.41873122222835035,0.7186915687959626,-0.7566314938662038,-1.043724487927229,0.4313040050497621,0.17950125796518784,-0.4425788999988993,0.26837348273564804,0.03567570838933504,0.9411081419734857,-0.5709031885071576,-0.484676406088118,-0.11475596778801676,0.7239992718032001,1.0492215705609174,-0.24662294063899148,-0.8091341340629996,0.8790002414673252,0.28572496420867755,0.9115052386984405,-0.5509508950282251,0.7358788846331499,-0.2425760557185511,0.3758481542937131,-0.3142517023158976,0.808795807517451,0.21505572798248457,0.8406900725868488,-0.5099978276196574,0.38736153974022425,0.27851938878007015,0.45910316810633955,-0.6054255932596122,0.16554991338465702,-0.3611087364968996,0.14865239008044595,-0.3404326195817165,0.46339508421879394,-0.6221837784640651,-0.527694837715772,0.09870270104199658,0.9909537023653486,-0.7095036698084546,-0.8765201428729482,0.08572961886672702,0.4633950842184785,-0.6221837784640645,-0.5276948377157777,0.09870270104199447,0.5258253402259337,-0.5682254809748951,-0.19539576949419596,0.08112001467929471,0.878057195701467,-0.3101203565633956,0.23574313291055232,-0.21113114993731627,0.8848398253229712,-0.31181749202914955,0.2315978069800972,-0.20497196970701487,65
