engine_id,cycle,rul_pred,anomaly_score,decision_label,reason_codes,reason_text,theta_rul_used,alpha_anomaly_used
2,1,46.293335,1.1318723736053469e-12,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,2,68.16414,1.2724887364923276e-06,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,3,48.992023,0.0664995632854362,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,4,64.39117,4.226397010143046e-12,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,5,60.70323,1.28638211194243e-11,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,6,49.224964,3.142281990164974e-10,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,7,58.12016,7.146648295375257e-08,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,8,56.864758,0.000329069860024,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,9,49.00821,3.1378794562719754e-08,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,10,59.155575,8.6241139962695e-07,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,11,44.35956,2.721949832196202e-08,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,12,63.786896,1.1102230246251563e-16,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,13,52.001457,0.000113516973687,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,14,48.460808,3.066980003296749e-11,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,15,50.636135,0.0001432371902938,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,16,48.315865,3.0985658483473344e-11,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,17,46.274887,0.0903108783527578,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,18,56.00682,2.66833686035639e-06,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,19,50.49467,4.996003610813205e-15,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,20,53.327835,1.0881845424748349e-08,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,21,60.420254,1.6499542843106951e-09,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
2,22,44.64761,5.155771011788879e-06,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,1.33653708,0.34131005805282755
